Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed
3449,26/06/20,8:00 AM,Tamil Nadu,39999,911,70977
3450,26/06/20,8:00 AM,Telangana,4688,230,11364
3451,26/06/20,8:00 AM,Tripura,1019,1,1290
3452,26/06/20,8:00 AM,Uttarakhand,1758,36,2691
3453,26/06/20,8:00 AM,Uttar Pradesh,13119,611,20193
3454,26/06/20,8:00 AM,West Bengal,10190,606,15648
3455,26/06/20,8:00 AM,Cases being reassigned to states,0,0,8123
3456,27/06/20,8:00 AM,Andaman and Nicobar Islands,43,0,72
3457,27/06/20,8:00 AM,Andhra Pradesh,5196,148,11489
3458,27/06/20,8:00 AM,Arunachal Pradesh,42,1,172
3459,27/06/20,8:00 AM,Assam,4259,9,6607
3460,27/06/20,8:00 AM,Bihar,6762,58,8716
3461,27/06/20,8:00 AM,Chandigarh,335,6,425
3462,27/06/20,8:00 AM,Chhattisgarh,1914,13,2545
3463,27/06/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,41,0,163
3464,27/06/20,8:00 AM,Delhi,47091,2492,77240
3465,27/06/20,8:00 AM,Goa,370,2,1039
3466,27/06/20,8:00 AM,Gujarat,22030,1771,30095
3467,27/06/20,8:00 AM,Haryana,8016,211,12884
3468,27/06/20,8:00 AM,Himachal Pradesh,502,9,864
3469,27/06/20,8:00 AM,Jammu and Kashmir,4080,91,6762
3470,27/06/20,8:00 AM,Jharkhand,1643,12,2290
3471,27/06/20,8:00 AM,Karnataka,6916,180,11005
3472,27/06/20,8:00 AM,Kerala,2008,22,3876
3473,27/06/20,8:00 AM,Ladakh,358,1,946
3474,27/06/20,8:00 AM,Madhya Pradesh,9804,546,12798
3475,27/06/20,8:00 AM,Maharashtra,79815,7106,152765
3476,27/06/20,8:00 AM,Manipur,393,0,1075
3477,27/06/20,8:00 AM,Meghalaya,42,1,47
3478,27/06/20,8:00 AM,Mizoram,30,0,145
3479,27/06/20,8:00 AM,Nagaland,162,0,371
3480,27/06/20,8:00 AM,Odisha,4422,17,6180
3481,27/06/20,8:00 AM,Puducherry,187,9,502
3482,27/06/20,8:00 AM,Punjab,3201,122,4957
3483,27/06/20,8:00 AM,Rajasthan,13062,380,16660
3484,27/06/20,8:00 AM,Sikkim,39,0,86
3485,27/06/20,8:00 AM,Tamil Nadu,41357,957,74622
3486,27/06/20,8:00 AM,Telangana,4766,237,12349
3487,27/06/20,8:00 AM,Tripura,1055,1,1325
3488,27/06/20,8:00 AM,Uttarakhand,1822,37,2725
3489,27/06/20,8:00 AM,Uttar Pradesh,13583,630,20943
3490,27/06/20,8:00 AM,West Bengal,10535,616,16190
3491,27/06/20,8:00 AM,Cases being reassigned to states,0,0,8023
3492,28/06/20,8:00 AM,Andaman and Nicobar Islands,43,0,72
3493,28/06/20,8:00 AM,Andhra Pradesh,5480,157,12285
3494,28/06/20,8:00 AM,Arunachal Pradesh,54,1,177
3495,28/06/20,8:00 AM,Assam,4500,9,6816
3496,28/06/20,8:00 AM,Bihar,6843,59,8931
3497,28/06/20,8:00 AM,Chandigarh,335,6,428
3498,28/06/20,8:00 AM,Chhattisgarh,1914,13,2545
3499,28/06/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,55,0,177
3500,28/06/20,8:00 AM,Delhi,49301,2558,80188
3501,28/06/20,8:00 AM,Goa,420,2,1128
3502,28/06/20,8:00 AM,Gujarat,22409,1789,30709
3503,28/06/20,8:00 AM,Haryana,8472,218,13427
3504,28/06/20,8:00 AM,Himachal Pradesh,509,9,894
3505,28/06/20,8:00 AM,Jammu and Kashmir,4225,93,6966
3506,28/06/20,8:00 AM,Jharkhand,1724,12,2339
3507,28/06/20,8:00 AM,Karnataka,7287,191,11923
3508,28/06/20,8:00 AM,Kerala,2110,22,4071
3509,28/06/20,8:00 AM,Ladakh,554,1,960
3510,28/06/20,8:00 AM,Madhya Pradesh,9971,550,12965
3511,28/06/20,8:00 AM,Maharashtra,84245,7273,159133
3512,28/06/20,8:00 AM,Manipur,432,0,1092
3513,28/06/20,8:00 AM,Meghalaya,42,1,47
3514,28/06/20,8:00 AM,Mizoram,55,0,148
3515,28/06/20,8:00 AM,Nagaland,164,0,387
3516,28/06/20,8:00 AM,Odisha,4606,18,6350
3517,28/06/20,8:00 AM,Puducherry,221,10,619
3518,28/06/20,8:00 AM,Punjab,3320,128,5056
3519,28/06/20,8:00 AM,Rajasthan,13367,391,16944
3520,28/06/20,8:00 AM,Sikkim,46,0,87
3521,28/06/20,8:00 AM,Tamil Nadu,44094,1025,78335
3522,28/06/20,8:00 AM,Telangana,4928,243,13436
3523,28/06/20,8:00 AM,Tripura,1071,1,1334
3524,28/06/20,8:00 AM,Uttarakhand,1912,37,2791
3525,28/06/20,8:00 AM,Uttar Pradesh,14215,649,21549
3526,28/06/20,8:00 AM,West Bengal,10789,629,16711
3527,28/06/20,8:00 AM,Cases being reassigned to states,0,0,7839
3528,29/06/20,8:00 AM,Andaman and Nicobar Islands,45,0,76
3529,29/06/20,8:00 AM,Andhra Pradesh,5908,169,13241
3530,29/06/20,8:00 AM,Arunachal Pradesh,60,1,182
3531,29/06/20,8:00 AM,Assam,5088,10,7206
3532,29/06/20,8:00 AM,Bihar,7118,60,9212
3533,29/06/20,8:00 AM,Chandigarh,336,6,429
3534,29/06/20,8:00 AM,Chhattisgarh,2091,13,2662
3535,29/06/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,60,0,178
3536,29/06/20,8:00 AM,Delhi,52607,2623,83077
3537,29/06/20,8:00 AM,Goa,478,3,1198
3538,29/06/20,8:00 AM,Gujarat,22800,1808,31320
3539,29/06/20,8:00 AM,Haryana,8917,223,13829
3540,29/06/20,8:00 AM,Himachal Pradesh,529,9,916
3541,29/06/20,8:00 AM,Jammu and Kashmir,4316,94,7093
3542,29/06/20,8:00 AM,Jharkhand,1793,12,2364
3543,29/06/20,8:00 AM,Karnataka,7507,207,13190
3544,29/06/20,8:00 AM,Kerala,2152,22,4189
3545,29/06/20,8:00 AM,Ladakh,586,1,963
3546,29/06/20,8:00 AM,Madhya Pradesh,10084,557,13186
3547,29/06/20,8:00 AM,Maharashtra,86575,7429,164626
3548,29/06/20,8:00 AM,Manipur,455,0,1185
3549,29/06/20,8:00 AM,Meghalaya,42,1,47
3550,29/06/20,8:00 AM,Mizoram,55,0,148
3551,29/06/20,8:00 AM,Nagaland,164,0,415
3552,29/06/20,8:00 AM,Odisha,4743,21,6614
3553,29/06/20,8:00 AM,Puducherry,221,10,619
3554,29/06/20,8:00 AM,Punjab,3526,133,5216
3555,29/06/20,8:00 AM,Rajasthan,13611,399,17271
3556,29/06/20,8:00 AM,Sikkim,49,0,88
3557,29/06/20,8:00 AM,Tamil Nadu,45537,1079,82275
3558,29/06/20,8:00 AM,Telangana,5172,247,14419
3559,29/06/20,8:00 AM,Tripura,1079,1,1346
3560,29/06/20,8:00 AM,Uttarakhand,2018,38,2823
3561,29/06/20,8:00 AM,Uttar Pradesh,14808,660,22147
3562,29/06/20,8:00 AM,West Bengal,11193,639,17283
3563,29/06/20,8:00 AM,Cases being reassigned to states,0,0,7285
3564,30/06/20,8:00 AM,Andaman and Nicobar Islands,46,0,90
3565,30/06/20,8:00 AM,Andhra Pradesh,6232,180,13891
3566,30/06/20,8:00 AM,Arunachal Pradesh,61,1,187
3567,30/06/20,8:00 AM,Assam,5333,11,7752
3568,30/06/20,8:00 AM,Bihar,7390,62,9640
3569,30/06/20,8:00 AM,Chandigarh,349,6,435
3570,30/06/20,8:00 AM,Chhattisgarh,2173,13,2761
3571,30/06/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,77,0,203
3572,30/06/20,8:00 AM,Delhi,56235,2680,85161
3573,30/06/20,8:00 AM,Goa,478,3,1198
3574,30/06/20,8:00 AM,Gujarat,23240,1827,31938
3575,30/06/20,8:00 AM,Haryana,9502,232,14210
3576,30/06/20,8:00 AM,Himachal Pradesh,556,9,942
3577,30/06/20,8:00 AM,Jammu and Kashmir,4585,95,7237
3578,30/06/20,8:00 AM,Jharkhand,1845,15,2426
3579,30/06/20,8:00 AM,Karnataka,7683,226,14295
3580,30/06/20,8:00 AM,Kerala,2152,22,4189
3581,30/06/20,8:00 AM,Ladakh,616,1,964
3582,30/06/20,8:00 AM,Madhya Pradesh,10199,564,13370
3583,30/06/20,8:00 AM,Maharashtra,88960,7610,169883
3584,30/06/20,8:00 AM,Manipur,494,0,1227
3585,30/06/20,8:00 AM,Meghalaya,42,1,47
3586,30/06/20,8:00 AM,Mizoram,55,0,148
3587,30/06/20,8:00 AM,Nagaland,168,0,434
3588,30/06/20,8:00 AM,Odisha,4946,23,6859
3589,30/06/20,8:00 AM,Puducherry,221,10,619
3590,30/06/20,8:00 AM,Punjab,3764,138,5418
3591,30/06/20,8:00 AM,Rajasthan,13618,405,17660
3592,30/06/20,8:00 AM,Sikkim,50,0,88
3593,30/06/20,8:00 AM,Tamil Nadu,47749,1141,86224
3594,30/06/20,8:00 AM,Telangana,5582,253,15394
3595,30/06/20,8:00 AM,Tripura,1085,1,1380
3596,30/06/20,8:00 AM,Uttarakhand,2111,39,2831
3597,30/06/20,8:00 AM,Uttar Pradesh,15506,672,22828
3598,30/06/20,8:00 AM,West Bengal,11719,653,17907
3599,30/06/20,8:00 AM,Cases being reassigned to states,0,0,7004
3600,01/07/20,8:00 AM,Andaman and Nicobar Islands,50,0,97
3601,01/07/20,8:00 AM,Andhra Pradesh,6511,187,14595
3602,01/07/20,8:00 AM,Arunachal Pradesh,62,1,191
3603,01/07/20,8:00 AM,Assam,5647,12,8227
3604,01/07/20,8:00 AM,Bihar,7687,67,10043
3605,01/07/20,8:00 AM,Chandigarh,364,6,440
3606,01/07/20,8:00 AM,Chhattisgarh,2250,13,2860
3607,01/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,82,0,213
3608,01/07/20,8:00 AM,Delhi,58348,2742,87360
3609,01/07/20,8:00 AM,Goa,596,3,1315
3610,01/07/20,8:00 AM,Gujarat,23662,1846,32557
3611,01/07/20,8:00 AM,Haryana,9972,236,14548
3612,01/07/20,8:00 AM,Himachal Pradesh,580,10,953
3613,01/07/20,8:00 AM,Jammu and Kashmir,4722,101,7497
3614,01/07/20,8:00 AM,Jharkhand,1884,15,2490
3615,01/07/20,8:00 AM,Karnataka,7918,246,15242
3616,01/07/20,8:00 AM,Kerala,2306,24,4442
3617,01/07/20,8:00 AM,Ladakh,648,1,973
3618,01/07/20,8:00 AM,Madhya Pradesh,10395,572,13593
3619,01/07/20,8:00 AM,Maharashtra,90911,7855,174761
3620,01/07/20,8:00 AM,Manipur,553,0,1234
3621,01/07/20,8:00 AM,Meghalaya,42,1,52
3622,01/07/20,8:00 AM,Mizoram,122,0,160
3623,01/07/20,8:00 AM,Nagaland,168,0,459
3624,01/07/20,8:00 AM,Odisha,5189,25,7065
3625,01/07/20,8:00 AM,Puducherry,272,12,714
3626,01/07/20,8:00 AM,Punjab,3867,144,5568
3627,01/07/20,8:00 AM,Rajasthan,14220,413,18014
3628,01/07/20,8:00 AM,Sikkim,52,0,89
3629,01/07/20,8:00 AM,Tamil Nadu,50074,1201,90167
3630,01/07/20,8:00 AM,Telangana,7294,260,16339
3631,01/07/20,8:00 AM,Tripura,1086,1,1388
3632,01/07/20,8:00 AM,Uttarakhand,2231,41,2881
3633,01/07/20,8:00 AM,Uttar Pradesh,16084,697,23492
3634,01/07/20,8:00 AM,West Bengal,12130,668,18559
3635,01/07/20,8:00 AM,Cases being reassigned to states,0,0,6915
3636,02/07/20,8:00 AM,Andaman and Nicobar Islands,50,0,100
3637,02/07/20,8:00 AM,Andhra Pradesh,6988,193,15252
3638,02/07/20,8:00 AM,Arunachal Pradesh,66,1,195
3639,02/07/20,8:00 AM,Assam,5851,12,8582
3640,02/07/20,8:00 AM,Bihar,7946,70,10249
3641,02/07/20,8:00 AM,Chandigarh,367,6,446
3642,02/07/20,8:00 AM,Chhattisgarh,2303,14,2940
3643,02/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,86,0,215
3644,02/07/20,8:00 AM,Delhi,59992,2803,89802
3645,02/07/20,8:00 AM,Goa,670,4,1387
3646,02/07/20,8:00 AM,Gujarat,24030,1867,33232
3647,02/07/20,8:00 AM,Haryana,10499,240,14941
3648,02/07/20,8:00 AM,Himachal Pradesh,614,10,979
3649,02/07/20,8:00 AM,Jammu and Kashmir,4856,105,7695
3650,02/07/20,8:00 AM,Jharkhand,1931,15,2521
3651,02/07/20,8:00 AM,Karnataka,8063,253,16514
3652,02/07/20,8:00 AM,Kerala,2439,24,4593
3653,02/07/20,8:00 AM,Ladakh,694,1,990
3654,02/07/20,8:00 AM,Madhya Pradesh,10655,581,13861
3655,02/07/20,8:00 AM,Maharashtra,93154,8053,180298
3656,02/07/20,8:00 AM,Manipur,579,0,1260
3657,02/07/20,8:00 AM,Meghalaya,42,1,52
3658,02/07/20,8:00 AM,Mizoram,123,0,160
3659,02/07/20,8:00 AM,Nagaland,168,0,459
3660,02/07/20,8:00 AM,Odisha,5353,25,7316
3661,02/07/20,8:00 AM,Puducherry,272,12,714
3662,02/07/20,8:00 AM,Punjab,3867,149,5668
3663,02/07/20,8:00 AM,Rajasthan,14574,421,18312
3664,02/07/20,8:00 AM,Sikkim,53,0,101
3665,02/07/20,8:00 AM,Tamil Nadu,52926,1264,94049
3666,02/07/20,8:00 AM,Telangana,8082,267,17357
3667,02/07/20,8:00 AM,Tripura,1093,1,1396
3668,02/07/20,8:00 AM,Uttarakhand,2317,41,2947
3669,02/07/20,8:00 AM,Uttar Pradesh,16629,718,24056
3670,02/07/20,8:00 AM,West Bengal,12528,683,19170
3671,02/07/20,8:00 AM,Cases being reassigned to states,0,0,6832
3672,03/07/20,8:00 AM,Andaman and Nicobar Islands,51,0,109
3673,03/07/20,8:00 AM,Andhra Pradesh,7313,198,16097
3674,03/07/20,8:00 AM,Arunachal Pradesh,66,1,195
3675,03/07/20,8:00 AM,Assam,6106,12,9013
3676,03/07/20,8:00 AM,Bihar,8020,77,10471
3677,03/07/20,8:00 AM,Chandigarh,389,6,450
3678,03/07/20,8:00 AM,Chhattisgarh,2385,14,3013
3679,03/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,89,0,230
3680,03/07/20,8:00 AM,Delhi,63007,2864,92175
3681,03/07/20,8:00 AM,Goa,734,4,1482
3682,03/07/20,8:00 AM,Gujarat,24593,1886,33913
3683,03/07/20,8:00 AM,Haryana,11019,251,15509
3684,03/07/20,8:00 AM,Himachal Pradesh,628,10,1014
3685,03/07/20,8:00 AM,Jammu and Kashmir,4974,115,7849
3686,03/07/20,8:00 AM,Jharkhand,1983,15,2584
3687,03/07/20,8:00 AM,Karnataka,8334,272,18016
3688,03/07/20,8:00 AM,Kerala,2640,25,4753
3689,03/07/20,8:00 AM,Ladakh,730,1,990
3690,03/07/20,8:00 AM,Madhya Pradesh,10815,589,14106
3691,03/07/20,8:00 AM,Maharashtra,101172,8178,186626
3692,03/07/20,8:00 AM,Manipur,617,0,1279
3693,03/07/20,8:00 AM,Meghalaya,42,1,56
3694,03/07/20,8:00 AM,Mizoram,126,0,162
3695,03/07/20,8:00 AM,Nagaland,182,0,501
3696,03/07/20,8:00 AM,Odisha,5502,27,7545
3697,03/07/20,8:00 AM,Puducherry,331,12,802
3698,03/07/20,8:00 AM,Punjab,4144,152,5784
3699,03/07/20,8:00 AM,Rajasthan,14948,430,18662
3700,03/07/20,8:00 AM,Sikkim,53,0,102
3701,03/07/20,8:00 AM,Tamil Nadu,56021,1321,98392
3702,03/07/20,8:00 AM,Telangana,9069,275,18570
3703,03/07/20,8:00 AM,Tripura,1146,1,1435
3704,03/07/20,8:00 AM,Uttarakhand,2405,42,2984
3705,03/07/20,8:00 AM,Uttar Pradesh,17221,735,24825
3706,03/07/20,8:00 AM,West Bengal,13037,699,19819
3707,03/07/20,8:00 AM,Cases being reassigned to states,0,0,6031
3708,04/07/20,8:00 AM,Andaman and Nicobar Islands,54,0,116
3709,04/07/20,8:00 AM,Andhra Pradesh,7632,206,16934
3710,04/07/20,8:00 AM,Arunachal Pradesh,75,1,252
3711,04/07/20,8:00 AM,Assam,6349,14,9673
3712,04/07/20,8:00 AM,Bihar,8214,80,10954
3713,04/07/20,8:00 AM,Chandigarh,393,6,457
3714,04/07/20,8:00 AM,Chhattisgarh,2437,14,3065
3715,04/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,96,0,257
3716,04/07/20,8:00 AM,Delhi,65624,2923,94695
3717,04/07/20,8:00 AM,Goa,734,4,1482
3718,04/07/20,8:00 AM,Gujarat,24933,1904,34600
3719,04/07/20,8:00 AM,Haryana,11691,255,16003
3720,04/07/20,8:00 AM,Himachal Pradesh,667,10,1033
3721,04/07/20,8:00 AM,Jammu and Kashmir,5075,119,8019
3722,04/07/20,8:00 AM,Jharkhand,2001,15,2695
3723,04/07/20,8:00 AM,Karnataka,8805,293,19710
3724,04/07/20,8:00 AM,Kerala,2841,25,4964
3725,04/07/20,8:00 AM,Ladakh,777,1,1001
3726,04/07/20,8:00 AM,Madhya Pradesh,11049,593,14297
3727,04/07/20,8:00 AM,Maharashtra,104687,8376,192990
3728,04/07/20,8:00 AM,Manipur,639,0,1316
3729,04/07/20,8:00 AM,Meghalaya,43,1,62
3730,04/07/20,8:00 AM,Mizoram,126,0,162
3731,04/07/20,8:00 AM,Nagaland,228,0,539
3732,04/07/20,8:00 AM,Odisha,5705,29,8106
3733,04/07/20,8:00 AM,Puducherry,331,12,802
3734,04/07/20,8:00 AM,Punjab,4266,157,5937
3735,04/07/20,8:00 AM,Rajasthan,15281,440,19052
3736,04/07/20,8:00 AM,Sikkim,53,0,102
3737,04/07/20,8:00 AM,Tamil Nadu,58378,1385,102721
3738,04/07/20,8:00 AM,Telangana,10195,283,20462
3739,04/07/20,8:00 AM,Tripura,1199,1,1525
3740,04/07/20,8:00 AM,Uttarakhand,2481,42,3048
3741,04/07/20,8:00 AM,Uttar Pradesh,17597,749,25797
3742,04/07/20,8:00 AM,West Bengal,13571,717,20488
3743,04/07/20,8:00 AM,Cases being reassigned to states,0,0,4999
3744,05/07/20,8:00 AM,Andaman and Nicobar Islands,66,0,119
3745,05/07/20,8:00 AM,Andhra Pradesh,8008,218,17699
3746,05/07/20,8:00 AM,Arunachal Pradesh,76,1,259
3747,05/07/20,8:00 AM,Assam,6657,14,10668
3748,05/07/20,8:00 AM,Bihar,8686,89,11700
3749,05/07/20,8:00 AM,Chandigarh,395,6,460
3750,05/07/20,8:00 AM,Chhattisgarh,2549,14,3161
3751,05/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,96,0,271
3752,05/07/20,8:00 AM,Delhi,68256,3004,97200
3753,05/07/20,8:00 AM,Goa,825,6,1684
3754,05/07/20,8:00 AM,Gujarat,25406,1925,35312
3755,05/07/20,8:00 AM,Haryana,12257,260,16548
3756,05/07/20,8:00 AM,Himachal Pradesh,704,11,1046
3757,05/07/20,8:00 AM,Jammu and Kashmir,5143,127,8246
3758,05/07/20,8:00 AM,Jharkhand,2035,17,2739
3759,05/07/20,8:00 AM,Karnataka,9244,335,21549
3760,05/07/20,8:00 AM,Kerala,3048,25,5204
3761,05/07/20,8:00 AM,Ladakh,826,1,1005
3762,05/07/20,8:00 AM,Madhya Pradesh,11234,598,14604
3763,05/07/20,8:00 AM,Maharashtra,108082,8671,200064
3764,05/07/20,8:00 AM,Manipur,667,0,1325
3765,05/07/20,8:00 AM,Meghalaya,43,1,62
3766,05/07/20,8:00 AM,Mizoram,130,0,164
3767,05/07/20,8:00 AM,Nagaland,228,0,563
3768,05/07/20,8:00 AM,Odisha,5934,34,8601
3769,05/07/20,8:00 AM,Puducherry,331,12,802
3770,05/07/20,8:00 AM,Punjab,4306,162,6109
3771,05/07/20,8:00 AM,Rajasthan,15640,447,19532
3772,05/07/20,8:00 AM,Sikkim,58,0,103
3773,05/07/20,8:00 AM,Tamil Nadu,60592,1450,107001
3774,05/07/20,8:00 AM,Telangana,11537,288,22312
3775,05/07/20,8:00 AM,Tripura,1202,1,1546
3776,05/07/20,8:00 AM,Uttarakhand,2502,42,3093
3777,05/07/20,8:00 AM,Uttar Pradesh,18154,773,26554
3778,05/07/20,8:00 AM,West Bengal,14166,736,21231
3779,05/07/20,8:00 AM,Cases being reassigned to states,0,0,4629
3780,06/07/20,8:00 AM,Andaman and Nicobar Islands,72,0,125
3781,06/07/20,8:00 AM,Andhra Pradesh,8422,232,18697
3782,06/07/20,8:00 AM,Arunachal Pradesh,78,1,269
3783,06/07/20,8:00 AM,Assam,7125,14,11388
3784,06/07/20,8:00 AM,Bihar,8765,95,11876
3785,06/07/20,8:00 AM,Chandigarh,395,6,466
3786,06/07/20,8:00 AM,Chhattisgarh,2601,14,3207
3787,06/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,106,0,271
3788,06/07/20,8:00 AM,Delhi,71339,3067,99444
3789,06/07/20,8:00 AM,Goa,936,7,1761
3790,06/07/20,8:00 AM,Gujarat,25892,1943,36037
3791,06/07/20,8:00 AM,Haryana,12944,265,17005
3792,06/07/20,8:00 AM,Himachal Pradesh,737,11,1063
3793,06/07/20,8:00 AM,Jammu and Kashmir,5255,132,8429
3794,06/07/20,8:00 AM,Jharkhand,2045,19,2781
3795,06/07/20,8:00 AM,Karnataka,9847,372,23474
3796,06/07/20,8:00 AM,Kerala,3174,25,5429
3797,06/07/20,8:00 AM,Ladakh,826,1,1005
3798,06/07/20,8:00 AM,Madhya Pradesh,11411,608,14930
3799,06/07/20,8:00 AM,Maharashtra,111740,8822,206619
3800,06/07/20,8:00 AM,Manipur,688,0,1366
3801,06/07/20,8:00 AM,Meghalaya,43,1,62
3802,06/07/20,8:00 AM,Mizoram,130,0,186
3803,06/07/20,8:00 AM,Nagaland,231,0,590
3804,06/07/20,8:00 AM,Odisha,6224,36,9070
3805,06/07/20,8:00 AM,Puducherry,331,12,802
3806,06/07/20,8:00 AM,Punjab,4408,164,6283
3807,06/07/20,8:00 AM,Rajasthan,15928,456,20164
3808,06/07/20,8:00 AM,Sikkim,61,0,123
3809,06/07/20,8:00 AM,Tamil Nadu,62778,1510,111151
3810,06/07/20,8:00 AM,Telangana,12703,295,23902
3811,06/07/20,8:00 AM,Tripura,1202,1,1568
3812,06/07/20,8:00 AM,Uttarakhand,2524,42,3124
3813,06/07/20,8:00 AM,Uttar Pradesh,18761,785,27707
3814,06/07/20,8:00 AM,West Bengal,14711,757,22126
3815,06/07/20,8:00 AM,Cases being reassigned to states,0,0,4913
3816,07/07/20,8:00 AM,Andaman and Nicobar Islands,74,0,141
3817,07/07/20,8:00 AM,Andhra Pradesh,8920,239,20019
3818,07/07/20,8:00 AM,Arunachal Pradesh,92,2,270
3819,07/07/20,8:00 AM,Assam,7882,14,12160
3820,07/07/20,8:00 AM,Bihar,8997,97,12125
3821,07/07/20,8:00 AM,Chandigarh,401,6,489
3822,07/07/20,8:00 AM,Chhattisgarh,2667,14,3305
3823,07/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,114,0,297
3824,07/07/20,8:00 AM,Delhi,72088,3115,100823
3825,07/07/20,8:00 AM,Goa,1061,7,1813
3826,07/07/20,8:00 AM,Gujarat,26315,1960,36772
3827,07/07/20,8:00 AM,Haryana,13335,276,17504
3828,07/07/20,8:00 AM,Himachal Pradesh,763,11,1077
3829,07/07/20,8:00 AM,Jammu and Kashmir,5318,138,8675
3830,07/07/20,8:00 AM,Jharkhand,2068,20,2847
3831,07/07/20,8:00 AM,Karnataka,10527,401,25317
3832,07/07/20,8:00 AM,Kerala,3341,27,5622
3833,07/07/20,8:00 AM,Ladakh,836,1,1005
3834,07/07/20,8:00 AM,Madhya Pradesh,11579,617,15284
3835,07/07/20,8:00 AM,Maharashtra,115262,9026,211987
3836,07/07/20,8:00 AM,Manipur,734,0,1390
3837,07/07/20,8:00 AM,Meghalaya,43,1,80
3838,07/07/20,8:00 AM,Mizoram,133,0,197
3839,07/07/20,8:00 AM,Nagaland,243,0,625
3840,07/07/20,8:00 AM,Odisha,6486,38,9526
3841,07/07/20,8:00 AM,Puducherry,331,12,802
3842,07/07/20,8:00 AM,Punjab,4494,169,6491
3843,07/07/20,8:00 AM,Rajasthan,16278,461,20688
3844,07/07/20,8:00 AM,Sikkim,65,0,125
3845,07/07/20,8:00 AM,Tamil Nadu,66571,1571,114978
3846,07/07/20,8:00 AM,Telangana,14781,306,25733
3847,07/07/20,8:00 AM,Tripura,1219,1,1680
3848,07/07/20,8:00 AM,Uttarakhand,2586,42,3161
3849,07/07/20,8:00 AM,Uttar Pradesh,19109,809,28636
3850,07/07/20,8:00 AM,West Bengal,15235,779,22987
3851,07/07/20,8:00 AM,Cases being reassigned to states,0,0,5034
3852,08/07/20,8:00 AM,Andaman and Nicobar Islands,75,0,147
3853,08/07/20,8:00 AM,Andhra Pradesh,9745,252,21197
3854,08/07/20,8:00 AM,Arunachal Pradesh,105,2,276
3855,08/07/20,8:00 AM,Assam,8329,14,12522
3856,08/07/20,8:00 AM,Bihar,9284,104,12570
3857,08/07/20,8:00 AM,Chandigarh,401,7,494
3858,08/07/20,8:00 AM,Chhattisgarh,2751,14,3415
3859,08/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,183,0,405
3860,08/07/20,8:00 AM,Delhi,74217,3165,102831
3861,08/07/20,8:00 AM,Goa,1156,8,1903
3862,08/07/20,8:00 AM,Gujarat,26720,1977,37550
3863,08/07/20,8:00 AM,Haryana,13645,279,17999
3864,08/07/20,8:00 AM,Himachal Pradesh,790,11,1083
3865,08/07/20,8:00 AM,Jammu and Kashmir,5399,143,8931
3866,08/07/20,8:00 AM,Jharkhand,2104,22,2996
3867,08/07/20,8:00 AM,Karnataka,11098,416,26815
3868,08/07/20,8:00 AM,Kerala,3452,27,5894
3869,08/07/20,8:00 AM,Ladakh,836,1,1041
3870,08/07/20,8:00 AM,Madhya Pradesh,11768,622,15627
3871,08/07/20,8:00 AM,Maharashtra,118558,9250,217121
3872,08/07/20,8:00 AM,Manipur,771,0,1430
3873,08/07/20,8:00 AM,Meghalaya,43,1,80
3874,08/07/20,8:00 AM,Mizoram,133,0,197
3875,08/07/20,8:00 AM,Nagaland,243,0,625
3876,08/07/20,8:00 AM,Odisha,6703,42,10097
3877,08/07/20,8:00 AM,Puducherry,434,14,930
3878,08/07/20,8:00 AM,Punjab,4554,175,6749
3879,08/07/20,8:00 AM,Rajasthan,16575,472,21404
3880,08/07/20,8:00 AM,Sikkim,70,0,125
3881,08/07/20,8:00 AM,Tamil Nadu,71116,1636,118594
3882,08/07/20,8:00 AM,Telangana,16287,313,27612
3883,08/07/20,8:00 AM,Tripura,1248,1,1704
3884,08/07/20,8:00 AM,Uttarakhand,2621,43,3230
3885,08/07/20,8:00 AM,Uttar Pradesh,19627,827,29968
3886,08/07/20,8:00 AM,West Bengal,15790,804,23837
3887,08/07/20,8:00 AM,Cases being reassigned to states,0,0,5018
3888,09/07/20,8:00 AM,Andaman and Nicobar Islands,77,0,149
3889,09/07/20,8:00 AM,Andhra Pradesh,11101,264,22259
3890,09/07/20,8:00 AM,Arunachal Pradesh,109,2,287
3891,09/07/20,8:00 AM,Assam,8729,16,13336
3892,09/07/20,8:00 AM,Bihar,9554,107,13189
3893,09/07/20,8:00 AM,Chandigarh,402,7,513
3894,09/07/20,8:00 AM,Chhattisgarh,2835,14,3525
3895,09/07/20,8:00 AM,Dadra & Nagar Haveli/Daman & Diu,184,0,408
3896,09/07/20,8:00 AM,Delhi,78199,3213,104864
3897,09/07/20,8:00 AM,Goa,1207,8,2039
3898,09/07/20,8:00 AM,Gujarat,27289,1993,38333
